f1,f2,f3,f4,f5,f6,f7,f8,label
1.1071487177940904,2.9235243410731613,1.9792139403724243,0.6769958821844112,6728,8.814033201652784,4.86516196676347,1.7908346961048296,arrow
1.185838940500794,2.446406165832368,1.8553496153121645,0.7583980294134429,5452,8.603737792816423,4.829592101693146,1.6042420304758904,arrow
1.1708209217440915,3.358347533290079,2.1594121895630654,0.6429984294828325,6396,8.763428073953845,4.894402976226257,1.7971187379361977,arrow
1.2454356797782546,2.856040098179018,1.8188693120583324,0.6368500614602802,2324,7.751045117971802,4.472731476088833,1.9094464892120593,arrow
1.0644700230212742,4.33824969334083,2.277407906813607,0.5249600801699831,6710,8.811354229965728,4.8345467252245315,1.506326054218359,arrow
1.1479424006619559,2.940273252333791,1.8697130436141922,0.6358977153331378,11520,9.351839934249883,5.167375176732716,1.655661483184852,arrow
1.0714496051147666,3.084004122385572,1.9364366281899292,0.6278969000508455,3234,8.081475040137052,4.474033051729467,1.4730448508147698,arrow
1.1941559098041006,2.5441022792470522,1.781059739361361,0.7000739529577719,7102,8.868131713503033,4.970512078032427,1.7128478752398304,arrow
1.2847448850775784,2.1408617127185576,1.691016857401528,0.7898767339130012,5440,8.601534339849989,4.954138034633963,1.5567752154827552,arrow
1.0374090594064918,3.319387732396381,1.962426782354441,0.591201432481555,6510,8.781094735202615,4.803516893848611,1.699903309518995,arrow
1.1319370278313903,3.2032547416451065,2.4270049563846214,0.7576684191960881,1127,7.027314514039777,3.9913788510055563,1.3587555914373284,arrow
1.150916369589345,2.571115929015942,1.9235170594075164,0.7481253714388969,1400,7.24422751560335,4.116220079235168,1.643660560086461,arrow
1.1212820522873579,3.607664640797662,3.1538643502214248,0.8742121744232023,6270,8.743531633626967,4.840827820323357,1.2540969247284257,arrow
0.901157381118259,3.677830998678747,2.9024561124852157,0.7891760424902386,7296,8.895081531754167,4.807636002239102,1.2473860809706638,arrow
0.4160645057238227,2.515440049308121,1.8429177250981674,0.7326422768871266,3268,8.091933455979893,4.543521077815845,1.0344544907633455,arrow
0.3040958880675463,2.7300788207904407,1.7427553270654534,0.6383534840803141,11092,9.313979406735669,5.2834098240084435,1.1172044117897715,arrow
1.0703555136476024,2.9746773710599266,2.0637069629312443,0.6937582485444167,2240,7.7142311448490855,4.2897082672981846,1.4314025152240986,arrow
0.5622848023425469,2.4082235247841,1.8534622206766822,0.7696387821154795,3358,8.119100837637486,4.4576489725590545,1.2745654438149645,arrow
0.18280988437960327,1.592120580165289,1.4048543761221204,0.882379383586809,10472,9.256460307589736,5.489074310190862,0.7681623087428656,arrow
1.3811827110205073,1.8639681867187783,1.710996781963025,0.9179323950667659,7524,8.925853190420922,5.306352456636784,1.4397065580733,arrow
1.3664176402322998,2.1026636408457833,1.603615987068453,0.7626593031415183,15675,9.659822365501121,5.637803460737357,1.5615437461164101,arrow
0.28950367196138826,1.8734251807650095,1.522543426292967,0.8127057551725867,16450,9.708080756193517,5.502090503704031,1.3374846870179466,arrow
